"uri","date","title","uin"
"http://data.parliament.uk/resources/221495","2015-02-10","Local Government Finance: Motion made and Question put, That the Local Government Finance Report (England) 2015–16 (HC 1013), which was laid before this House on 3 February, be approved. Q acc agreed to.","CD:2015-02-10:151"
"http://data.parliament.uk/resources/221492","2015-02-04","Opposition Day: Apprenticeships. See V&P for full details. Q acc negatived.","CD:2015-02-04:148"
"http://data.parliament.uk/resources/221493","2015-02-04","Opposition Day: Electoral registration. See V&P for full details. Q acc negatived.","CD:2015-02-04:149"
"http://data.parliament.uk/resources/221491","2015-02-03","Human Fertilisation and Embryology. Motion made and Q put, That the draft Human Fertilisation and Embryology (Mitochondrial Donation) Regulations 2015, be approved. Question accordingly agreed to.","CD:2015-02-03:147"
"http://data.parliament.uk/resources/221489","2015-02-02","Statutory Instruments: Motions for Approval. Motion made and Question put forthwith (Standing Order No. 118(6)), That the Motor Vehicles (Variation of Speed Limits) (England and Wales) Regulations 2014, be approved. Q accordingly agreed to.","CD:2015-02-02:145"
"http://data.parliament.uk/resources/221490","2015-02-02","Motion made and Question put forthwith (Standing Order No. 118(6)), That the draft National Employment Savings Trust (Amendment) Order 2015, be approved. Q accordingly agreed to.","CD:2015-02-02:146"
"http://data.parliament.uk/resources/177239","2015-01-28","Opp. Day Debate (15th allotted day (S.O. No. 14)). Government Spending and the NHS. Motion (see V&P) made and Q. put. Q. acc. negatived.","CD:2015-01-28:143"
"http://data.parliament.uk/resources/177240","2015-01-28","Opp. Day Debate (15th allotted day (S.O. No. 14)). Sustainable Development Goals. Motion (see V&P) made and Q. put. Q. acc. negatived.","CD:2015-01-28:144"
"http://data.parliament.uk/resources/177234","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC2 be added to the Bill (NC selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:138"
"http://data.parliament.uk/resources/177235","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC9 be added to the Bill (NC selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:139"
"http://data.parliament.uk/resources/177236","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC16 be added to the Bill (NC selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:140"
"http://data.parliament.uk/resources/177237","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That Amendment 52 be made (Amdt. selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:141"
"http://data.parliament.uk/resources/177238","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That Amendment 4 be made (Amdt. selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:142"
"http://data.parliament.uk/resources/177241","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC1 be added to the Bill (NC selected by the Spkr for separate decision). Q. acc. negatived.","CD:2015-01-26:137"
"http://data.parliament.uk/resources/175830","2015-01-21","Onshore Wind Turbine Subsidies (Abolition): Motion made and Question put, That leave be given to bring in a Bill to provide for the prohibition of the use of public funds to subsidise the development of onshore wind turbines. Q acc agreed to.","CD:2015-01-21:134"
"http://data.parliament.uk/resources/175831","2015-01-21","
Opposition Day: National Health Service. See V&P for full details.","CD:2015-01-21:135"
"http://data.parliament.uk/resources/175829","2015-01-20","Opposition Day: Trident Renewal. That this House believes that Trident should not be renewed. Question accordingly negatived.","CD:2015-01-20:133"
"http://data.parliament.uk/resources/174570","2015-01-14","Opposition Day: Energy prices. See V&P for full details. Q acc negatived.","CD:2015-01-14:132"
"http://data.parliament.uk/resources/174567","2015-01-13","Charter for Budget Responsibility: Question put, That the Charter for Budget Responsibility: Autumn Statement 2014 update, which was laid before this House on 15 December 2014, be approved. Q acc agreed to.","CD:2015-01-13:129"
"http://data.parliament.uk/resources/174568","2015-01-13","Criminal Justice and Courts Bill: Consideration of Lords Message. See V&P for full details.","CD:2015-01-13:130"
"http://data.parliament.uk/resources/174569","2015-01-13","Criminal Justice and Courts Bill: Consideration of Lords Message. See V&P for full details.","CD:2015-01-13:131"
"http://data.parliament.uk/resources/174565","2015-01-12","Consumer Rights Bill: Question put, that Amendment 12 be made. Q acc negatived.","CD:2015-01-12:127"
"http://data.parliament.uk/resources/174566","2015-01-12","Consumer Rights Bill: Motion made and Question put, That this House disagrees with Lords Amendment 12. Q acc agreed to.","CD:2015-01-12:128"
"http://data.parliament.uk/resources/173264","2015-01-09","Question put, that the House sit in private. The Deputy Speaker declared that the Question was not decided because fewer than forty Members had taken part in the Division (Standing Order No. 41).","CD:2015-01-09:126"
"http://data.parliament.uk/resources/173261","2015-01-06","Counter Terrorism and Security Bill: Consideration of the Bill, as amended in Committee of the Whole House. New Clause 3 NC3 - Question put that the Clause be read a second time. Question accordingly negatived.","CD:2015-01-06:123"
"http://data.parliament.uk/resources/173262","2015-01-06","Counter Terrorism and Security Bill: Consideration of the Bill, as amended in Committee of the Whole House. Amendment 9 proposed. Question put, That the amendment be made. Question accordingly negatived.","CD:2015-01-06:124"
"http://data.parliament.uk/resources/173263","2015-01-06","Counter Terrorism and Security Bill: Consideration of the Bill, as amended in Committee of the Whole House. Amendment 10 proposed. Question put, That the amendment be made. Question accordingly negatived.","CD:2015-01-06:125"
"http://data.parliament.uk/resources/171737","2014-12-17","Motion made and Q proposed, That this House believes that the bedroom tax, should be abolished with immediate effect. Question put, That the original words stand part of the Question (Standing Order No. 31(2)). Q acc negatived.","CD:2014-12-17:120"
"http://data.parliament.uk/resources/171738","2014-12-17","Motion made and Q proposed, That this House believes that the bedroom tax, should be abolished. Question put, That the proposed words be there added (Standing Order No. 31(2)). Q acc agreed to.","CD:2014-12-17:121"
"http://data.parliament.uk/resources/171739","2014-12-17","Food Banks: See V&P for full details. Q acc negatived.","CD:2014-12-17:122"
"http://data.parliament.uk/resources/171743","2014-12-16","Equal Pay (Transparency) Bill: Motion for Leave to bring in a Bill (see V&P). Question accordingly agreed to.","CD:2014-12-16:117"
"http://data.parliament.uk/resources/171744","2014-12-16","Counter-Terrorism and Security Bill: Committee of the Whole House. Clause 24 (Power to issue guidance). Question put, That Amendment 20 be made. Question accordingly negatived.","CD:2014-12-16:118"
"http://data.parliament.uk/resources/171745","2014-12-16","Counter-Terrorism and Security Bill: Committee of the Whole House. New Clause NC12 brought up and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-12-16:119"
"http://data.parliament.uk/resources/171740","2014-12-15","Motion made and Question proposed, That the Firefighters’ Pension Scheme (England) Regulations 2014 (S.I., 2014, No. 2848), dated 23.10.14, a copy laid before this House on 28 Oct, be revoked. Question accordingly negatived.","CD:2014-12-15:114"
"http://data.parliament.uk/resources/171741","2014-12-15","Counter-Terrorism and Security Bill: Cttee of the whole House (2nd alloc. day). Clause 1 (Seizure of passports etc from persons suspected of involvement in terrorism) Amdt. 29 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.","CD:2014-12-15:115"
"http://data.parliament.uk/resources/171742","2014-12-15","Counter-Terrorism and Security Bill: Cttee of the whole House (2nd alloc. day). Schedule 1 (Seizure of passports etc from persons suspected of involvement in terrorism) Q. put, That Amdt. 17 be made. Q. acc.  negatived.","CD:2014-12-15:116"
"http://data.parliament.uk/resources/170564","2014-12-08","Infrastructure Bill: second reading. Amendment made - see V&P for details. Q acc negatived.","CD:2014-12-08:112"
"http://data.parliament.uk/resources/170565","2014-12-08","Infrastructure Bill: That the Bill be now read a second time, put forthwith (Standing Order No. 62(2)). Q acc agreed to.","CD:2014-12-08:113"
"http://data.parliament.uk/resources/168745","2014-12-05","International Development (Official Development Assistance Target) Bill: Consideration of the Bill, as amended in the Public Bill Committee. Question proposed, That new NC1 be read a second time. Q acc agreed to.



","CD:2014-12-05:106"
"http://data.parliament.uk/resources/168746","2014-12-05","International Development (Official Development Assistance Target) Bill: Consideration of the Bill, as amended in the Public Bill Committee. Question put, That the new Clause be read a second time. Q acc negatived.","CD:2014-12-05:107"
"http://data.parliament.uk/resources/168747","2014-12-05","International Development (Official Development Assistance Target) Bill: New Clause NC5 brought up, and read the first time. Question put, That the new Clause be read a second time. Q acc negatived.

","CD:2014-12-05:108"
"http://data.parliament.uk/resources/168748","2014-12-05","International Development (Official Development Assistance Target) Bill: New Clause NC7 brought up, and read the first time. Question put, That the new Clause be read a second time. Q acc negatived.

","CD:2014-12-05:109"
"http://data.parliament.uk/resources/168749","2014-12-05","International Development (Official Development Assistance Target) Bill: Motion made and Question proposed, That the Bill be now read the third time. Question put, That the Question be now put. Q acc agreed to.","CD:2014-12-05:110"
"http://data.parliament.uk/resources/168750","2014-12-05","International Development (Official Development Assistance Target) Bill: Question accordingly put, That the Bill be now read the third time. Q acc agreed to.","CD:2014-12-05:111"
"http://data.parliament.uk/resources/168744","2014-12-03","Taxation of Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee. New Clause NC1. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-12-03:105"
"http://data.parliament.uk/resources/168751","2014-12-01","Criminal Justice and Courts Bill: Consideration of Lords Amendments. That this House disagrees with the Lords in their Amendment 97. Question agreed to and Lords Amendment 97 accordingly disagreed to.","CD:2014-12-01:100"
"http://data.parliament.uk/resources/168752","2014-12-01","Criminal Justice and Courts Bill:  That this House disagrees with the Lords in their Amendment 103. Question agreed to and Lords Amendment 103 accordingly disagreed to.","CD:2014-12-01:101"
"http://data.parliament.uk/resources/168753","2014-12-01","Criminal Justice and Courts Bill: That this House disagrees with the Lords in their Amendment 107. Question agreed to and Lords Amendment 107 accordingly disagreed to.","CD:2014-12-01:102"
"http://data.parliament.uk/resources/168754","2014-12-01","Criminal Justice and Courts Bill: Lords amendments - see V&P for full details.","CD:2014-12-01:103"
"http://data.parliament.uk/resources/168755","2014-12-01","Criminal Justice and Courts Bill: That this House disagrees with the Lords in their Amendment 74. Question agreed to and Lords Amendment 74 accordingly disagreed to.
","CD:2014-12-01:104"
"http://data.parliament.uk/resources/167173","2014-11-28","Motion to sit in private. Question accordingly negatived.","CD:2014-11-28:98"
"http://data.parliament.uk/resources/167174","2014-11-28","Tenancies (Reform) Bill: Second Reading. Question put, That the Question be now put.","CD:2014-11-28:99"
"http://data.parliament.uk/resources/167171","2014-11-26","Opposition Day: Performance of the economy. See V&P for full details. Q acc negatived.","CD:2014-11-26:96"
"http://data.parliament.uk/resources/167172","2014-11-26","Opposition Day: Effect of Government policy on Wales. See V&P for full details. Q acc negatived.","CD:2014-11-26:97"
"http://data.parliament.uk/resources/167166","2014-11-24","Recall of MPs Bill: consideration of Bill as amended in Cttee of Whole House. New clause NC2. Q put: that the Clause be read a second time. Q acc negatived.","CD:2014-11-24:91"
"http://data.parliament.uk/resources/167167","2014-11-24","Recall of MPs Bill: that Amendment 14 be made. Q acc agreed to.","CD:2014-11-24:92"
"http://data.parliament.uk/resources/167168","2014-11-24","Recall of MPs Bill: that Amendment 15 be made. Q acc negatived.","CD:2014-11-24:93"
"http://data.parliament.uk/resources/167169","2014-11-24","Recall of MPs Bill: that Amendment 24 be made. Q acc agreed to.","CD:2014-11-24:94"
"http://data.parliament.uk/resources/167170","2014-11-24","Recall of MPs Bill: that Amendment 16 be made. Q acc agreed to.","CD:2014-11-24:95"
"http://data.parliament.uk/resources/164548","2014-11-21","That this House sit in private. Q acc negatived.","CD:2014-11-21:88"
"http://data.parliament.uk/resources/164549","2014-11-21","That the National Health Service (Amended Duties and Powers) Bill be now read a second time. Q acc agreed to.
","CD:2014-11-21:89"
"http://data.parliament.uk/resources/164550","2014-11-21","National Health Service (Amended Duties and Powers) Bill - That the Bill be now read a second time. Q acc agreed to.","CD:2014-11-21:90"
"http://data.parliament.uk/resources/164545","2014-11-19","Small Business, Enterprise and Employment Bill: Further consideration of the Bill (2nd allocated day). Amdt. 8 proposed. Q. put, That the Amdt. be made. Q. accordingly negatived.

","CD:2014-11-19:85"
"http://data.parliament.uk/resources/164546","2014-11-19","Small Business, Enterprise and Employment Bill: Further consideration of the Bill (2nd allocated day). That Amdt. 10 be made (Q. on an Amdt. selected by the Spkr for separate decision). Q. accordingly negatived.","CD:2014-11-19:86"
"http://data.parliament.uk/resources/164547","2014-11-19","Opp. Day: Leader of the Opp. (unallotted half day (S.O. No. 14 and Order, 17 November)) EU Justice and Home Affairs Measures. Motion [see V&P] made. Q. accordingly put. Q. accordingly agreed to.","CD:2014-11-19:87"
"http://data.parliament.uk/resources/164544","2014-11-18","Small Business, Enterprise and Employment Bill: Consideration of the Bill, as amended in the PBC. Q. put, That Amdt. 1 be made. The House divided. Q. acc. negatived.","CD:2014-11-18:84"
"http://data.parliament.uk/resources/164553","2014-11-18","Small Business, Enterprise and Employment Bill: Consideration of the Bill, as amended in the PBC. New Clause NC2 brought up, read the first time. Q. put, That the Clause be read a second time. Q. acc. agreed to.","CD:2014-11-18:82"
"http://data.parliament.uk/resources/164554","2014-11-18","Small Business, Enterprise and Employment Bill: Consideration of the Bill, as amended in the PBC. That Amdt. 5 be made (Q. on an Amdt. selected by the Spkr for separate decision). Q. acc. negatived.","CD:2014-11-18:83"
"http://data.parliament.uk/resources/164551","2014-11-17","Childcare Payments Bill: Consideration of the Bill, as amended in the PBC, New Clause NC1 brought up, and read the first time. Q. put, That the Clause be read a second time. Q. accordingly negatived.","CD:2014-11-17:80"
"http://data.parliament.uk/resources/164552","2014-11-17","Childcare Payments Bill: Consideration of the Bill, as amended in the PBC, New Clause NC2 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-11-17:81"
"http://data.parliament.uk/resources/161144","2014-11-10","Motion made and Question put, That the debate on the Motion relating to Criminal Law may continue until 10.00pm, at which time the Speaker shall put the Question. Q aggreeed to.","CD:2014-11-10:77"
"http://data.parliament.uk/resources/161145","2014-11-10","Motion made and Question proposed, That the draft Criminal Justice and Data Protection (Protocol No. 36) Regulations 2014, which were laid before this House on 3 November, be approved. Q acc negatived","CD:2014-11-10:78"
"http://data.parliament.uk/resources/161146","2014-11-10","Criminal Law: Original Question accordingly put. Q acc agreed to.","CD:2014-11-10:79"
"http://data.parliament.uk/resources/155645","2014-11-07","Off-patent Drugs Bill: Second Reading. Motion made and Question put, that the Bill be now read a second time.
","CD:2014-11-07:75"
"http://data.parliament.uk/resources/155646","2014-11-07","Football Governance Bill: second reading.","CD:2014-11-07:76"
"http://data.parliament.uk/resources/155643","2014-11-05","Opp day: top rate of income tax. House calls on govt to rule out any further reduction in top rate. Q acc negatived.","CD:2014-11-05:73"
"http://data.parliament.uk/resources/155644","2014-11-05","Opp day: buses. House calls on the Govt to ensure that all regions are able to develop more integrated, frequent, cheaper and greener bus services with integrated ticketing. Q acc negatived.","CD:2014-11-05:74"
"http://data.parliament.uk/resources/155637","2014-11-04","Motion made and Question put, That leave be given to bring in a Bill to clarify the law relating to abortion on the basis of sex-selection; and for connected purposes. Q acc agreed to.","CD:2014-11-04:67"
"http://data.parliament.uk/resources/155638","2014-11-04","Modern Slavery Bill: Consideration of the Bill, as amended in the PBC. New clauses added. Q acc negatived.","CD:2014-11-04:68"
"http://data.parliament.uk/resources/155639","2014-11-04","Modern Slavery Bill - that new clause NC4 be added to the Bill. Q acc negatived.","CD:2014-11-04:69"
